area,FREQ,Frequency of observation,MEASURE,Measure,Age,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2002,,3.4
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2003,,3.3
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2004,,3.4
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2005,,3.2
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2006,,3.3
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2007,,3.1
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2008,,3.5
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2009,,3.3
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2010,,3.1
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2011,,3
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2012,,3.1
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2013,,2.7
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2014,,2.7
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2015,,2.6
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2016,,2.5
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2017,,2.4
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2018,,2.6
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2019,,2.7
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2020,,2.5
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2021,,2.6
Ireland,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2022,,2.2
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1961,,70.8
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1962,,71.4
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1963,,70.2
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1964,,70.8
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1965,,71.4
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1966,,70.3
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1967,,71.1
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1968,,71.6
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1969,,71.2
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1970,,70.7
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1971,,70.8
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1972,,72.1
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1973,,71.5
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1974,,71.2
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1975,,72.3
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1976,,73.9
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1977,,73.3
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1978,,73.8
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1980,,73.5
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1981,,73.4
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1982,,74.6
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1983,,73.3
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1984,,74.8
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1985,,74.9
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1986,,75.4
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1987,,74.9
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1988,,74.4
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1989,,76.2
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1990,,75.5
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1991,,74.9
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1992,,76.8
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1993,,77.1
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1994,,77.1
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1995,,76
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1996,,76.5
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1997,,76.3
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1998,,77.7
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,1999,,77.4
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2000,,77.8
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2001,,78.3
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2002,,78.6
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2003,,79.5
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2004,,78.9
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2005,,79.6
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2006,,79.5
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2007,,79.6
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2008,,80
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2009,,79.8
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2010,,79.8
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2011,,80.7
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2012,,81.6
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2013,,80.5
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2014,,81.3
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2015,,81.2
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2016,,80.4
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2017,,81.1
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2018,,81.3
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2019,,81.7
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2020,,81.6
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2021,,81.8
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2022,,80.9
Iceland,A,Annual,LFEXP,Life expectancy,0 years,M,Male,2023,,80.9
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1960,,14.5
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1968,,14.4
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1969,,14.8
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1970,,15.1
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1971,,14.6
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1972,,15.3
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1973,,15.6
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1974,,15.1
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1975,,15
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1976,,15
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1977,,16.3
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1978,,16.2
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1979,,16.9
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1980,,16.5
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1981,,16.7
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1982,,16.9
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1983,,16.8
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1984,,17.2
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1985,,17.4
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1986,,17.5
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1987,,17.6
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1988,,18.5
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1989,,17.8
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1990,,18.5
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1991,,18.9
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1992,,18.3
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1993,,18.7
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1994,,19
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1995,,19.7
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1996,,19.5
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1997,,19.2
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1998,,19.5
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,1999,,19.8
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2000,,20.1
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2001,,19.7
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2002,,20
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2003,,18.9
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2004,,20.5
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2005,,20.4
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2006,,20.3
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2007,,20.3
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2008,,21
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2009,,21.4
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2010,,21.6
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2011,,21.6
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2012,,21.4
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2013,,21.9
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2014,,22.7
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2015,,21.8
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2016,,22.7
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2017,,21.7
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2018,,22.1
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2019,,22.4
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2020,,21.8
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2021,,22.2
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2022,,22.2
Luxembourg,A,Annual,LFEXP,Life expectancy,65 years,F,Female,2023,,22.5
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1984,,-1.6
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1985,,-1.5
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1986,,-2.1
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1987,,-1.7
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1988,,-1.6
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1989,,-1.8
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1990,,-2.1
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1991,,-2
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1992,,-1.9
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1993,,-1.9
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1994,,-2.1
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1995,,-2
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1996,,-1.9
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1997,,-2.3
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1998,,-2.2
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,1999,,-1.9
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2000,,-2
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2001,,-1.9
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2002,,-2
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2003,,-2.4
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2004,,-2.5
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2005,,-2.2
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2006,,-2.1
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2007,,-2.1
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2008,,-2.2
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2009,,-2.3
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2010,,-2.3
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2011,,-2.2
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2012,,-2.2
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2013,,-2.1
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2014,,-2.3
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2015,,-2.6
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2016,,-2.1
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2017,,-2.6
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2018,,-2.4
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2019,,-2.2
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2020,,-2.7
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2021,,-2.5
Israel,A,Annual,LFEXPDMF,Life expectancy difference (male-female),65 years,_T,Total,2022,,-2.7
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1961,,1.4
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1962,,1.3
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1963,,1.5
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1964,,1.6
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1965,,1.5
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1966,,1.6
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1967,,1.5
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1968,,1.6
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1969,,1.8
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1970,,1.9
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1971,,1.9
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1972,,1.8
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1973,,1.9
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1974,,1.9
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1975,,2
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1976,,1.9
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1977,,1.9
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1978,,2.1
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1979,,2
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1980,,1.8
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1981,,2
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1982,,2.1
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1983,,2
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1984,,2.2
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1985,,2.1
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1986,,2.2
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1987,,2
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1988,,2.3
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1989,,2.3
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1990,,2.4
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1991,,2.2
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1992,,2.3
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1993,,2.4
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1994,,2.4
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1995,,2.4
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1996,,2.5
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1997,,2.5
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1998,,2.3
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,1999,,2.3
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2000,,2.5
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2001,,2.5
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2002,,2.9
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2003,,2.7
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2004,,2.8
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2005,,3
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2006,,2.9
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2007,,2.8
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2008,,2.8
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2009,,2.9
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2010,,2.8
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2011,,3
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2012,,2.8
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2013,,2.9
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2014,,2.9
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2015,,2.8
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2016,,2.8
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2017,,2.8
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2018,,2.8
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2019,,2.7
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2020,,2.9
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2021,,3.1
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2022,,3.1
Greece,A,Annual,LFEXPDFM,Life expectancy difference (female-male),65 years,_T,Total,2023,,3.2
France,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1960,,6.6
France,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1961,,6.9
France,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1962,,6.9
France,A,Annual,LFEXPDFM,Life expectancy difference (female-male),0 years,_T,Total,1963,,7.3
